siteNumber,longtitude,latitude
18185,120.7995987,28.02029991
18195,120.6445999,28.00650024
18200,120.6704025,27.99959946
18204,120.732399,27.97400093
18209,120.6227036,27.96109962
18211,119.8727036,27.52759933
18217,120.5373001,27.51269913
18218,120.9152985,28.02540016
18222,120.9766998,27.66589928
18251,120.8490982,28.04299927
18255,120.3630981,27.55699921
18263,120.6533966,27.95840073
18265,120.2940979,27.65200043
18267,120.6987991,28.00309944
18270,119.9368973,27.47649956
18273,120.5371017,28.09799957
18284,120.638298,27.79400063
18309,120.3145981,27.63689995
18318,120.3583984,27.68079948
18328,120.9060974,27.99959946
18330,120.3377991,27.79070091
18332,120.2220001,27.55470085
18342,120.6285019,27.78569984
18343,120.5743027,28.02210045
18351,120.5815964,27.9701004
18356,120.9595032,28.1196003
18359,120.7080002,27.99600029
18360,120.8172989,27.9265995
18401,120.6483002,28.04490089
18420,120.6575012,28.04529953
18426,120.5689011,28.03949928
18435,120.8156967,27.94689941
18437,121.0252991,28.23730087
18438,120.5419998,27.60129929
18439,120.7207031,28.26049995
18448,120.6827011,28.00079918
18459,120.4983978,27.98240089
18460,121.0820007,28.30920029
18463,120.507103,27.61829948
18466,120.5972977,27.48740005
18467,121.0286026,28.2303009
18468,121.0286026,28.23019981
18474,121.1386032,28.3451004
18497,121.0915985,27.94739914
18501,120.5761032,27.48570061
18503,120.6014023,27.95789909
18507,121.1404037,28.50970078
18508,120.9748001,28.0291996
18511,120.5607986,27.67589951
18517,120.9518967,28.12150002
18520,120.7120972,27.98970032
18523,120.6825027,27.79560089
18531,121.0339966,28.22410011
18537,120.5889969,28.04389954
18550,120.5887985,28.08250046
18554,120.6856003,27.97050095
18558,120.4950027,28.0685997
18571,120.9044037,28.01959991
18577,120.5860977,28.08390045
18584,120.748703,28.00449944
18592,120.8087006,27.85820007
18595,120.3522034,27.62829971
18600,120.6688995,27.92040062
18609,120.5662003,27.58300018
18610,120.2633972,27.47170067
18611,120.3943024,27.51449966
18620,120.6764984,28.02230072
18632,120.8895035,28.06080055
18638,120.5811996,27.79249954
18639,120.4926987,28.16589928
18640,120.657402,28.00909996
18644,120.6111984,27.96520042
18657,120.7469025,28.18700027
18664,120.6734009,27.90730095
18678,120.6496964,27.78039932
18691,120.5001984,27.60700035
18696,120.9085007,28.0461998
18730,120.6164017,28.04109955
18746,120.6596985,27.99799919
18758,120.4161987,28.02960014
18759,121.0641022,28.19079971
18762,120.5746994,27.57550049
18770,120.5783005,28.06920052
18773,120.6579971,28.04380035
18777,120.6575012,28.01250076
18787,120.5607986,27.42919922
18790,120.387001,27.50849915
18791,120.5982971,27.80220032
18796,120.5279999,27.48539925
18808,120.9595032,28.1019001
18818,120.6960983,27.98469925
18841,120.6585999,28.0114994
18842,120.7121964,28.36709976
18850,120.8156967,27.93729973
18863,120.6612015,28.01720047
18866,120.5935974,27.96719933
18869,120.6112976,28.0128994
18877,120.6969986,27.82530022
18881,120.7210999,27.8295002
18883,120.6098022,28.01049995
18895,120.6167984,28.06450081
18896,120.7901001,27.87010002
18900,120.8583984,28.02529907
18906,120.2397003,27.63949966
18922,120.5475998,27.6093998
18945,119.9065018,27.57099915
18947,120.4735031,28.17580032
18950,120.6576996,27.96949959
18952,120.5437012,27.51810074
18962,120.6545029,28.0053997
18968,121.0339966,28.21109962
18978,121.103302,28.24139977
18990,120.6825027,27.78540039
18991,120.3943024,27.50289917
18996,120.6327972,27.98530006
19002,120.6050034,27.46170044
19014,120.8989029,28.05680084
19021,120.5061035,28.08720016
19034,120.5582962,27.68709946
19035,120.9876022,28.06669998
19038,120.7517014,27.8409996
19068,121.1093979,28.37120056
19076,120.6304016,28.04750061
19078,120.6792984,27.81069946
19099,120.6801987,27.99699974
19101,120.9829025,28.04780006
19108,121.0319977,28.22100067
19111,120.4040985,27.50760078
19116,120.5233002,27.99440002
19118,120.4040985,27.50769997
19125,120.6400986,27.91069984
19136,121.0319977,28.20599937
19148,120.5833969,27.99620056
19159,121.0250015,28.20849991
19165,120.5752029,27.65449905
19166,120.5753021,27.99769974
19180,120.3010025,27.57029915
19188,120.3423004,27.58480072
19204,120.6082001,27.51759911
19216,120.4427032,27.54310036
19235,120.5213013,27.98410034
19240,120.5570984,27.59219933
19250,120.5543976,27.67029953
19266,120.5523987,27.53910065
19277,120.5817032,27.67270088
19281,120.7149963,27.99570084
19283,120.7149963,27.99559975
19285,120.6689987,28.00160027
19288,120.9044037,28.0489006
19295,120.6505966,28.01670074
19303,120.9929962,28.07979965
19306,120.5345001,27.77260017
19324,120.6644974,28.01790047
19330,120.6885986,28.02059937
19339,121.1660004,27.83460045
19346,120.4950027,28.04910088
19364,120.6235962,28.03930092
19369,120.7146988,27.97859955
19370,120.5615005,27.67910004
19371,120.8319016,27.94569969
19375,120.5367966,27.99920082
19381,120.6221008,28.07019997
19383,120.9540024,28.21199989
19390,120.7228012,28.00189972
19406,120.9429016,28.05380058
19412,120.7210999,27.82290077
19433,120.5485001,27.97699928
19441,120.6071014,27.78759956
19443,120.7200012,28.07299995
19445,120.5410995,27.58939934
19449,120.6781006,28.01679993
19450,120.6437988,28.00300026
19456,120.3264008,27.59790039
19457,120.9544983,28.1189003
19467,120.8694992,28.04210091
19472,120.5921021,28.00639915
19502,120.5755005,28.06509972
19511,120.4632034,28.18700027
19514,120.7024994,27.82550049
19516,120.4029007,27.55800056
19519,120.6106033,28.04920006
19520,120.4561996,27.51980019
19521,120.9561996,28.11470032
19523,120.9276962,28.04430008
19524,120.3523026,27.47509956
19526,121.0222015,28.21139908
19527,120.6645966,28.0461998
19529,120.5391998,27.57659912
19534,120.6629028,28.04850006
19535,120.7321014,27.8307991
19538,120.4123001,27.50020027
19540,120.6499023,28.01099968
19546,120.7461014,27.97509956
19547,120.6556015,27.90369987
19549,120.5550003,27.59280014
19551,120.4557037,27.6291008
19560,120.4329987,27.52120018
19572,120.3141022,27.64489937
19576,120.4237976,27.91060066
19579,120.6417999,27.43910027
19585,120.4702988,27.57299995
19589,120.5569992,27.6807003
19592,120.4085999,27.5095005
19596,121.1524963,28.40839958
19629,120.6644974,28.00839996
19632,120.6576004,28.01659966
19636,120.6824036,28.00250053
19637,120.5728989,28.00510025
19641,120.6768036,28.02050018
19645,120.736702,27.96570015
19646,120.6533966,27.99419975
19653,120.665802,28.01729965
19658,120.5343018,27.50589943
19686,120.6824036,28.0067997
19687,121.0283966,28.21179962
19696,120.6408997,28.0048008
19701,120.9044037,28.05949974
19703,120.5971985,28.0237999
19713,120.6824036,27.84980011
19721,120.7233963,27.98740005
19725,120.5230026,27.68709946
19734,120.6056976,28.05249977
19739,120.3237,27.64459991
19741,120.6330032,28.01409912
19742,120.6922989,28.05019951
19751,120.6819992,27.95389938
19758,120.7024994,27.80579948
19765,120.6802979,27.99629974
19770,120.6841965,27.92040062
19776,120.9617004,28.11429977
19791,120.5223007,27.98789978
19796,121.0481033,28.22459984
19802,121.0121994,28.32799911
19809,120.9634018,28.2173996
19813,120.6308975,27.77000046
19821,120.665802,28.0128994
19822,120.8173981,27.8973999
19825,120.9079971,28.06229973
19827,120.6359024,27.90430069
19845,120.9708023,28.12400055
19848,120.6309967,27.77009964
19864,120.3919983,27.52050018
19879,120.6874008,27.75510025
19880,120.4605026,27.5428009
19897,120.6128006,27.7682991
19903,120.8701019,28.05380058
19912,120.6973038,27.78980064
19924,120.6423035,28.0128994
19927,120.8947983,28.05529976
19936,120.5177994,27.59359932
19948,120.740303,27.83460045
19971,120.6940994,27.92779922
19980,119.8711014,27.54000092
19997,120.6738968,27.92379951
20000,120.5449982,27.39559937
20002,120.5832977,28.0170002
20004,121.1485977,27.84219933
20006,120.5886993,28.03420067
20016,120.8945007,28.05330086
20020,121.1840973,28.39340019
20024,120.6914978,28.00090027
20026,120.7469025,27.84119987
20041,120.9163971,28.03100014
20043,121.1050034,28.43300056
20063,120.884697,27.96710014
20066,120.524498,27.5795002
20069,120.6569977,28.00309944
20078,120.464798,27.57080078
20081,120.7213974,27.81209946
20083,120.7874985,27.87919998
20088,120.552002,27.59989929
20093,120.717598,28.00469971
20102,120.5416031,27.62940025
20106,120.6856995,27.97019958
20110,120.6255035,28.01129913
20112,120.6477966,28.00889969
20120,120.6744003,27.96940041
20126,120.6476974,27.98950005
20127,120.5727997,27.79360008
20128,120.8051987,27.88319969
20147,120.580101,27.94939995
20157,120.6166,28.01939964
20162,120.530098,27.57600021
20164,120.6612015,28.00530052
20173,120.6772003,27.99580002
20177,120.6884003,28.00880051
20178,120.7779999,27.92860031
20182,120.7333984,27.9715004
20183,120.5692978,27.96100044
20188,121.0067978,28.14030075
20194,120.3981018,27.51409912
20196,120.3981018,27.51420021
20199,119.7161026,27.55990028
20201,120.6572037,28.01989937
20205,120.7016983,27.99440002
20209,120.4044037,27.51390076
20215,120.6330032,28.00530052
20233,120.5169983,28.06430054
20235,120.5682983,27.94109917
20244,120.6470032,28.02519989
20258,120.7985001,27.93980026
20269,120.6597977,27.75049973
20274,120.6255035,28.0182991
20281,120.6298981,27.95219994
20286,120.8054962,27.85070038
20287,120.5490036,27.79059982
20291,120.7317963,28.25370026
20313,120.6819992,27.95980072
20320,120.6085968,27.77680016
20325,120.5563965,27.57449913
20330,120.6035995,28.01609993
20331,120.6446991,28.02459908
20339,120.6072998,27.7560997
20340,120.5406036,27.58480072
20341,120.4616013,27.84399986
20345,120.8252029,27.92670059
20352,121.1379013,27.82679939
20369,120.7587967,27.83779907
20370,120.8610992,28.09410095
20372,120.6641998,28.00629997
20380,120.6694031,27.99220085
20383,120.9421997,28.31450081
20384,120.5523987,27.77809906
20386,120.5513,27.66460037
20388,120.5716019,28.11499977
20394,120.8125992,27.91589928
20403,120.606102,28.01740074
20407,120.6697998,27.93770027
20422,120.6569977,28.0196991
20432,120.4178009,27.59910011
20434,120.6479034,28.00530052
20437,120.6569977,28.01639938
20438,120.6914978,27.91970062
20445,120.5876007,28.07460022
20449,120.8121033,27.88839912
20452,120.8016968,28.05389977
20454,120.591301,27.93199921
20456,120.5614014,27.67399979
20458,120.6518021,28.0156002
20466,120.9835968,28.15019989
20469,120.4837036,28.18359947
20473,120.6577988,28.01029968
20480,120.6476974,27.99609947
20485,120.6784973,27.98500061
20486,120.6621017,28.01189995
20491,120.6158981,27.75720024
20493,120.7556,27.97640038
20499,120.9509964,28.13349915
20500,121.0382004,28.22699928
20502,120.543602,27.78840065
20505,120.6569977,28.0135994
20526,120.6763992,27.92650032
20530,120.5702972,27.57290077
20533,120.4075012,27.53089905
20539,120.6649017,27.48150063
20540,120.5385971,27.58440018
20550,120.6568985,27.77179909
20563,120.8331985,27.92770004
20591,119.7583008,27.69849968
20593,120.6774979,28.00729942
20600,120.7435989,28.0177002
20606,120.4690018,28.25419998
20619,120.911499,28.03709984
20623,120.7217026,28.01600075
20631,120.6990967,28.00620079
20634,120.963501,28.12100029
20644,120.7213974,27.82649994
20645,120.7213974,27.82640076
20647,120.3839035,27.50390053
20649,120.6649017,28.01119995
20653,119.8625031,27.55400085
20657,120.3399963,27.6651001
20662,120.5242004,27.57029915
20666,120.2710037,27.66880035
20668,120.4754028,27.56830025
20671,120.4485016,27.5394001
20693,120.8300018,28.37849998
20694,120.959198,28.12389946
20717,120.6330032,28.03969955
20719,121.1524963,27.8397007
20728,120.563797,28.11759949
20732,119.850502,27.54990005
20734,120.7320023,28.2465992
20736,120.5130997,28.00989914
20740,120.3610992,27.68880081
20742,120.5953979,28.01110077
20746,120.5462036,27.57259941
20749,120.5824966,27.98629951
20759,120.6649017,28.01059914
20765,120.236702,27.63769913
20767,120.6886978,27.8362999
20771,120.6307983,28.05330086
20773,120.9654999,28.1678009
20790,120.4506989,27.81609917
20796,120.9978027,28.30920029
20803,120.9549026,28.11590004
20808,120.6526031,27.99670029
20818,120.6309967,27.79450035
20840,120.5996017,28.02459908
20846,120.6886978,27.83180046
20847,120.4274979,27.68169975
20852,120.700798,27.84189987
20856,120.7639008,28.00460052
20875,120.7810974,27.99110031
20878,120.6470032,28.02169991
20883,120.865097,28.04520035
20887,120.3608017,27.47109985
20907,120.7957993,27.83979988
20925,120.9707031,28.02750015
20926,119.9758987,27.64049911
20929,120.8451996,28.03919983
20930,120.6621017,28.02350044
20938,120.6934967,27.82570076
20943,120.6374969,27.98600006
20947,120.6532974,27.82740021
20949,120.3130035,27.63310051
20956,120.6488037,27.9598999
20962,120.8304977,27.99430084
20964,120.5328979,27.52499962
20978,120.6230011,28.00889969
20979,120.6617966,27.78499985
20981,120.5046005,27.21509933
20982,120.3450012,27.64170074
20984,120.7789001,27.86599922
21005,121.1514969,27.82970047
21006,120.4085007,27.51440048
21015,120.5549011,27.59980011
21019,120.6597977,27.77300072
21027,120.5652008,27.48320007
21035,120.8079987,28.02779961
21041,120.4145966,27.52039909
21050,120.189003,27.50460052
21061,120.5009995,27.58410072
21072,120.7509003,27.97599983
21088,120.6597977,27.77260017
21089,120.9718018,27.93980026
21094,120.8177032,27.9333992
21104,120.3479004,27.56999969
21110,120.592598,27.78380013
21117,120.586998,28.07119942
21122,120.6772003,27.97890091
21141,120.441803,27.53050041
21148,120.6734009,27.97949982
21156,120.5277023,27.58009911
21170,120.600502,28.00979996
21172,120.6604996,28.01099968
21175,120.8319016,27.90880013
21180,120.8834,28.06060028
21186,120.7015991,27.83670044
21195,120.6985016,28.15859985
21199,120.4533005,27.77809906
21204,120.6619034,27.79050064
21219,120.6878967,27.99270058
21230,120.5468979,27.9939003
21232,120.5996017,28.01849937
21236,121.0400009,28.39340019
21246,120.726799,27.97319984
21258,120.7798004,28.02470016
21262,120.655899,28.02729988
21267,120.4717026,28.24710083
21270,120.7076035,27.99139977
21293,120.637001,28.01709938
21295,121.0792999,28.27429962
21306,120.8470001,28.11969948
21308,120.4403,27.78269958
21312,120.6555023,28.01670074
21316,121.0709991,28.28179932
21327,120.6555023,28.01569939
21334,120.6495972,27.94099998
21341,120.5852966,28.02549934
21346,120.2573013,27.52759933
21348,121.0830002,28.18630028
21353,120.6016006,27.43470001
21363,120.6827011,28.01849937
21386,120.6034012,28.0625
21388,120.9642029,28.11440086
21391,121.1437988,28.46409988
21396,120.6427002,27.98940086
21400,121.0509033,28.22669983
21405,120.4017029,27.50530052
21407,120.9509964,28.11380005
21417,120.6302032,28.01000023
21418,120.7166977,27.99069977
21420,120.6532974,28.00629997
21423,120.8752975,27.95849991
21435,121.0199966,28.2220993
21442,120.8899994,28.04500008
21455,120.9260025,28.18129921
21468,120.5306015,28.09740067
21470,120.4642029,27.21529961
21481,120.5526962,27.49550056
21489,120.6299973,27.7901001
21491,120.6222992,28.01140022
21508,120.4052963,27.50580025
21517,119.9247971,27.46489906
21520,120.6657028,27.76510048
21521,120.778801,27.94400024
21531,120.5552979,27.57640076
21535,120.8134995,27.89439964
21549,120.8570023,28.12299919
21555,120.7171021,27.82209969
21565,120.9080963,28.03389931
21567,120.4567032,27.57049942
21568,120.9628983,28.08799934
21571,120.678299,28.15360069
21574,121.1259995,27.82620049
21576,120.6740036,27.9946003
21584,120.6903,28.00799942
21585,120.7453995,27.84700012
21593,120.5698013,27.48209953
21598,120.7074966,27.83609962
21601,120.8078003,27.93630028
21618,119.7138977,27.56830025
21620,120.6596985,28.01840019
21626,120.552597,27.58449936
21628,120.3536987,27.63610077
21638,120.2990036,27.4612999
21648,120.9912033,28.0571003
21651,120.6223984,27.99150085
21662,120.549202,27.58429909
21665,120.6588974,28.01040077
21669,120.3252029,27.67860031
21671,120.6818008,28.15950012
21672,120.6596985,28.0258007
21675,120.3252029,27.67880058
21677,120.5455017,27.60899925
21681,120.6531982,27.86079979
21683,120.5210037,27.5807991
21685,120.8386993,27.91539955
21692,120.7190018,27.99340057
21700,120.802803,27.93090057
21701,120.6195984,27.66180038
21702,120.5229034,27.5734005
21703,120.8059998,27.96809959
21708,120.5151978,27.75659943
21728,120.8130035,27.91670036
21734,120.6442032,28.0401001
21742,120.4349976,27.92280006
21750,120.5898972,28.01210022
21754,120.5210037,27.58309937
21757,120.8046036,27.92329979
21759,120.5886002,27.41970062
21774,120.5398026,27.52009964
21777,120.574501,28.03639984
21789,120.5202026,27.61000061
21795,121.1523972,28.42880058
21798,120.7253036,28.15800095
21800,120.5519028,27.60400009
21812,120.9606018,28.05920029
21819,120.7268982,27.99629974
21820,120.6684036,28.00880051
21829,120.6123962,28.02249908
21833,121.1119995,28.47190094
21846,120.6573029,28.00900078
21853,121.0130005,28.20969963
21862,120.6043015,27.95219994
21866,120.6722031,28.01819992
21871,120.7559967,27.9701004
21878,120.6401978,27.77879906
21884,121.0238037,28.14769936
21886,120.4421005,27.76129913
21891,120.9652023,28.1140995
21901,120.4296036,27.56909943
21902,120.5776978,28.04080009
21903,120.6367035,27.78590012
21910,120.5585022,27.60149956
21918,120.5432968,27.57600021
21927,120.5494995,27.97680092
21930,120.4534988,28.03660011
21934,120.6041031,27.43420029
21938,120.7071991,27.93429947
21942,120.6816025,27.98730087
21957,120.6532974,27.7154007
21967,119.9272995,27.39290047
21969,121.0617981,28.3010006
21973,120.7564011,28.06879997
21974,120.7564011,28.06889915
21975,120.6367035,27.78840065
21976,120.6444016,28.02389908
21981,120.6816025,27.98870087
21983,120.6331024,27.80050087
21984,120.5432968,27.58099937
21985,120.5115967,27.68050003
21990,121.0616989,28.17900085
22006,120.3218002,27.63240051
22008,120.6900024,27.83569908
22010,120.9935989,28.23209953
22021,120.5559006,27.59119987
22026,121.1156006,28.22439957
22032,120.5351028,28.10129929
22039,120.6397018,28.04899979
22048,119.8804016,27.48419952
22054,120.6095963,28.04249954
22063,120.5428009,27.65130043
22066,120.413002,27.52370071
22071,120.6675034,27.97780037
22076,120.6750031,27.99920082
22082,120.6134033,27.93580055
22083,119.7149963,27.56459999
22085,120.4148026,27.93350029
22086,120.6406021,28.00079918
22087,120.6597977,28.00869942
22089,120.5578003,27.67609978
22092,120.9616013,28.02560043
22096,120.6669998,27.95459938
22102,120.6115036,28.06069946
22104,120.5411987,27.58919907
22110,120.5399017,27.9708004
22116,120.8218994,27.9253006
22119,120.6985016,28.16399956
22122,121.0279999,28.20739937
22124,120.9163971,28.08440018
22129,120.7858963,28.02910042
22130,120.7858963,28.02930069
22132,120.6616974,28.01099968
22133,120.6408997,27.76580048
22136,120.5860977,27.88310051
22140,120.6815033,27.99539948
22154,120.6917038,28.1616993
22157,120.6662979,27.9885006
22158,120.3935013,28.01269913
22159,120.6695023,27.96310043
22169,121.1408997,28.39139938
22170,120.8265991,27.87220001
22180,120.6250992,27.7859993
22183,120.3464966,27.64949989
22188,120.7861023,27.86490059
22191,121.0650024,28.17270088
22204,120.6604004,27.99309921
22205,120.3041,27.55520058
22207,120.6750031,27.99189949
22212,120.7025986,27.8118
22218,121.1624985,28.37999916
22221,120.5393982,27.98089981
22243,120.7134018,27.99060059
22247,120.450798,27.23279953
22257,120.6748962,28.01280022
22258,120.4014969,27.51079941
22262,121.0847015,28.18440056
22279,120.5943985,28.01580048
22281,120.6568985,28.01379967
22289,120.8173981,27.85560036
22302,120.6191025,28.00740051
22310,121.1919022,28.39559937
22334,120.2125015,27.43610001
22340,120.4530029,27.5673008
22344,120.8487015,28.0340004
22349,120.3199005,27.68449974
22352,120.8688965,28.36599922
22356,120.8414001,27.94799995
22360,120.6748962,28.01490021
22362,120.6616974,28.02799988
22379,120.9169998,28.15749931
22381,120.5469971,27.58200073
22400,121.1458969,28.38809967
22409,120.5457993,27.58530045
22414,120.7194977,28.00550079
22415,120.6994019,27.95470047
22419,120.1567993,27.62059975
22425,120.9217987,28.08419991
22430,120.3948975,27.71990013
22435,120.408699,27.50709915
22436,120.7497025,28.19569969
22443,121.0199966,28.2446003
22461,120.6380997,27.98970032
22462,120.490097,28.03730011
22465,120.6376038,28.03079987
22466,120.3825989,27.53879929
22471,120.6585007,27.74600029
22475,120.5507965,27.59819984
22478,120.5840988,28.02099991
22483,120.5970001,27.97369957
22491,120.5988998,27.7798996
22497,120.5507965,27.59790039
22503,120.6541977,28.00979996
22508,120.7008972,27.99720001
22511,120.6308975,27.77409935
22512,120.6884003,28.15430069
22519,120.949501,28.18149948
22520,120.5756989,27.67410088
22523,120.8949966,28.05929947
22528,120.5080032,28.06579971
22535,120.7738037,28.31909943
22543,120.5871964,27.94989967
22544,121.1434021,28.35250092
22545,120.5770035,27.54640007
22563,120.5792007,27.8689003
22567,120.5860977,27.8572998
22568,120.3094025,27.46290016
22579,120.6675034,27.96159935
22585,120.6900024,27.82360077
22587,120.6900024,27.82369995
22595,120.5457001,27.67539978
22603,120.7713013,27.93239975
22604,121.0024033,28.07859993
22610,120.6866989,28.43429947
22614,120.6196976,27.44669914
22615,119.8881989,27.45840073
22619,120.7472,27.97710037
22622,121.0339966,28.29470062
22624,120.5462036,27.97719955
22627,120.8386993,27.93670082
22630,120.6548996,27.96870041
22638,120.9695969,28.07920074
22646,120.6409988,27.99020004
22650,120.4888992,28.30089951
22656,120.6371002,27.45140076
22662,120.6013031,28.0279007
22665,120.5315018,27.72179985
22668,120.6855011,27.96980095
22681,120.5880966,28.01919937
22684,120.5616989,27.57550049
22694,120.6442032,28.02330017
22696,120.6970978,28.0802002
22702,120.6261978,28.01569939
22704,120.6684036,28.02529907
22712,120.6557999,27.78560066
22722,120.5610962,27.4654007
22726,120.6707001,27.97590065
22732,120.6738968,27.8635006
22733,120.7465973,27.96899986
22736,120.5943985,28.0223999
22742,120.5970001,27.98209953
22754,120.5701981,27.99379921
22767,120.6594009,27.96680069
22768,120.5539017,27.60580063
22774,120.5127029,27.78000069
22775,120.7037964,28.0163002
22778,120.5314026,27.97529984
22781,120.5481033,28.09079933
22787,120.5309982,28.08200073
22789,120.5943985,28.02659988
22798,120.8103027,27.87509918
22801,120.6326981,27.76549911
22802,120.5531006,27.57019997
22808,120.6499023,28.01679993
22812,120.6536026,27.77009964
22816,121.1409988,28.39100075
22820,120.4160995,27.97680092
22826,120.6792984,28.02029991
22840,120.7335968,27.9715004
22847,120.7172012,27.98609924
22849,120.600502,28.05139923
22859,120.3266983,27.68519974
22860,120.3266983,27.68549919
22864,120.6593018,28.01059914
22878,120.9688034,28.43160057
22880,120.9206009,28.07830048
22885,119.9950027,27.48189926
22899,120.588501,28.04100037
22903,120.3983002,28.15550041
22915,120.6039963,27.7840004
22925,120.7957993,27.92580032
22939,120.6826019,27.95739937
22942,120.5868988,28.05470085
22944,120.6570969,27.77700043
22946,120.6820984,28.00379944
22951,120.4005966,27.51079941
22961,120.6697006,27.99239922
22962,119.7089005,27.56649971
22964,120.4589996,27.9776001
22969,120.6656036,27.85779953
22971,120.964798,28.09910011
22977,120.6563034,27.77529907
22979,120.5753021,28.04610062
22982,120.5598984,27.57410049
22986,120.553299,27.61800003
22992,120.6604004,27.96190071
23000,120.802803,27.90239906
23003,120.7750015,27.99720001
23012,120.6171036,27.99379921
23014,120.6763992,28.50810051
23033,120.8450012,28.03919983
23061,120.7133026,27.99710083
23070,120.6592026,28.01320076
23082,120.4779968,27.76679993
23089,120.6580963,27.49909973
23098,120.6684036,28.00300026
23115,119.9199982,27.44949913
23127,120.5418015,27.68000031
23140,120.402298,27.51659966
23141,120.6712036,28.05620003
23146,120.7182007,28.01490021
23171,120.5077972,28.14299965
23185,120.3748016,27.9612999
23187,120.8298035,28.01840019
23193,121.1032028,28.24069977
23197,120.9244995,28.08090019
23223,120.667099,27.97999954
23232,120.677803,27.96170044
23233,120.2930984,27.60519981
23237,121.2005997,28.35849953
23238,120.6536026,27.78009987
23262,120.3270035,27.62619972
23282,120.6507034,27.97229958
23286,120.6395035,28.05360031
23287,120.2092972,27.59079933
23294,120.6351013,28.02479935
23296,120.8255997,27.92359924
23301,121.0299988,28.17309952
23319,120.8188019,27.90950012
23328,120.6962967,28.01499939
23339,121.1399994,28.35779953
23355,120.6604004,27.9510994
23356,120.6162033,27.76819992
23358,120.7027969,28.13360023
23372,120.685997,28.01160049
23374,120.6780014,28.01619911
23381,120.4125977,27.59289932
23383,120.6953964,27.79700089
23387,120.6018982,27.72850037
23395,120.5365982,27.78590012
23399,120.6511002,28.04980087
23409,120.0828018,27.57900047
23416,120.8939972,28.04920006
23422,120.643898,28.02099991
23426,120.7194977,27.99139977
23429,120.5867004,27.85549927
23435,120.4996033,28.01390076
23438,120.8230972,27.92889977
23442,120.4829025,27.57649994
23445,121.1399994,28.35079956
23455,120.987999,28.0625
23456,120.5332031,27.98579979
23460,121.0299988,27.87529945
23472,120.7248001,28.00130081
23474,119.9120026,27.42889977
23477,120.8255997,27.92009926
23483,119.9120026,27.42849922
23484,120.4141998,27.51370049
23494,120.527298,28.00819969
23495,120.9299011,28.07729912
23513,121.1500015,28.34329987
23518,120.677597,27.78240013
23520,120.6500015,28.01049995
23529,120.8470993,27.97400093
23534,120.7173004,27.81469917
23535,120.7050018,27.80699921
23547,120.6500015,28.01519966
23555,121.0787964,28.23590088
23563,120.4632034,27.18849945
23568,120.6481018,28.01519966
23571,120.8504028,28.03759956
23573,121.064003,28.2147007
23590,121.0295029,28.17309952
23596,121.1185989,28.49340057
23606,120.6649017,27.99130058
23607,120.7978973,27.91209984
23612,120.4113998,27.50600052
23617,120.8033981,28.04560089
23619,120.7352982,27.98740005
23628,120.5478973,27.66449928
23632,120.7181015,27.80590057
23633,120.5130005,27.51810074
23634,121.1603012,28.48340034
23639,121.031601,28.22100067
23641,121.0251999,28.20849991
23658,120.4757996,28.13339996
23659,120.3440018,27.48859978
23660,121.0839996,28.40209961
23665,120.6399994,28.04409981
23666,120.8462982,28.0401001
23673,121.0159988,28.17740059
23674,120.6639023,28.02199936
23687,120.6060028,27.43050003
23690,120.4698029,28.17819977
23697,120.6572037,28.14649963
23699,119.8548965,27.49970055
23713,120.3570023,27.88509941
23720,120.6383972,28.01449966
23726,120.6088028,27.72660065
23738,120.7074966,28.15299988
23744,120.7436981,27.8348999
23747,120.9925003,28.10829926
23749,120.8553009,27.93840027
23750,120.6177979,28.05559921
23769,121.1826019,27.85280037
23782,120.6222,27.78790092
23789,120.6052017,27.98019981
23807,120.6899033,28.00209999
23810,120.6473999,28.02409935
23837,120.6624985,27.78289986
23840,120.4012985,27.51580048
23846,120.7991028,27.87739944
23850,120.6565018,27.77219963
23862,120.4769974,28.16909981
23865,120.7316971,28.3845005
23879,120.6427994,27.67469978
23883,120.5559006,27.69009972
23888,120.2996979,27.51860046
23889,120.584198,27.56809998
23894,120.694397,27.92760086
23904,120.6127014,27.77440071
23906,120.6942978,27.85219955
23916,120.7069016,27.87879944
23926,120.7679977,28.04719925
23933,120.6960983,27.9178009
23942,120.6639023,28.01849937
23949,120.5261002,27.99099922
23950,120.6489029,28.01689911
23952,120.3955002,27.52510071
23960,120.5451965,27.7541008
23987,120.6584015,28.02669907
24009,120.8118973,27.90169907
24012,121.0159988,28.1840992
24018,120.5454025,27.48649979
24025,120.4112015,27.51009941
24035,120.6728973,27.88800049
24040,120.4782028,27.79430008
24048,120.5419006,27.59760094
24058,120.6439972,27.94750023
24060,120.7229004,28.45009995
24063,120.4113998,27.50839996
24074,120.3113022,27.62059975
24075,120.6573029,28.02729988
24076,120.3113022,27.62070084
24077,120.5747986,27.41799927
24090,120.6639023,28.01040077
24091,120.9833984,28.1135006
24092,120.9681015,28.12120056
24097,120.667099,27.85409927
24100,120.8719025,28.06480026
24110,120.527298,27.51740074
24112,120.6905975,27.83009911
24115,121.0942001,28.2458992
24122,120.6462021,27.99990082
24139,119.9273987,27.39279938
24157,120.7418976,27.97979927
24163,120.6154022,27.77280045
24169,120.4698029,28.16970062
24172,120.6606979,27.91839981
24176,120.2590027,27.44389915
24177,120.6949005,27.81159973
24181,120.8830032,28.0510006
24186,120.8039017,27.89629936
24195,120.5922012,27.96159935
24197,120.2839966,27.54269981
